 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    78.000000000000000     
 Renormalization scale              =    78.000000000000000     
 ==================================
 NLO QCD + NLO EW Cross-Section with LO photon-induced Channel                                                                                                 
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =    5.1099894610000002E-004
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =   0.12377089405486148     
 PDF set = MRST2004qed                                                 
 ======================================
 Z pole focus OFF
 Lower M limit for non-Zpole     =    76.000000000000000     
 Upper M limit for non-Zpole     =    81.000000000000000     
 ======================================
 Lepton-pair invariant mass minimum =    76.000000000000000     
 Lepton-pair invariant mass maximum =    81.000000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2000.0000000000000     
 Z rapidity maximum                 =    2000.0000000000000     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =     0.10000000000000001     
 Minimum pT for Observable Photon   =    10.000000000000000     
 Maximum eta for Observable Photon  =    2.5000000000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   ktal
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    20.000000000000000     
 Maximum eta for Observable Jets    =    4.5000000000000000     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =      2500000
 Requested relative precision (%)   =    1.0000000000000000     
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    456.00000000000000     
 Random number seed                 =           12
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    19.142988081018721
 Integration Error (pb)      =    5.7049087988682787E-002
 PDF Error (pb)              +      0.176718
                             -             0
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error       + pdf error       - pdf error

  ----   Z/W pT         ----

     4.17         15.801833    0.82587607E-01                 0          0.127929
    12.50         9.4389790    0.42204187E-01          0.097698                 0
    20.83         2.4312646    0.74138332E-02         0.0222456                 0
    29.17         1.2623453    0.41191981E-02          0.011045                 0
    37.50        0.75551615    0.28262056E-02        0.00679376                 0
    45.83        0.48440412    0.20244425E-02        0.00436142                 0
    54.17        0.32496805    0.15350273E-02        0.00271677                 0
    62.50        0.22582820    0.11988912E-02         0.0017635                 0
    70.83        0.15711600    0.93365627E-03        0.00130381                 0
    79.17        0.11362183    0.75866214E-03        0.00090462                 0
    87.50    0.82696627E-01    0.61151937E-03       0.000675814                 0
    95.83    0.60237127E-01    0.48675146E-03       0.000483839                 0
   104.17    0.46349172E-01    0.41596086E-03       0.000402846                 0
   112.50    0.34621081E-01    0.33681253E-03       0.000285631                 0
   120.83    0.26214027E-01    0.27868204E-03       0.000250559                 0
   129.17    0.21037394E-01    0.24493884E-03       0.000177805                 0
   137.50    0.16340187E-01    0.20463655E-03       0.000134235                 0
   145.83    0.12825549E-01    0.17155153E-03        9.3922e-05                 0
   154.17    0.10116231E-01    0.14593215E-03       0.000114843                 0
   162.50    0.84240963E-02    0.12988099E-03       7.02492e-05                 0
   170.83    0.68230837E-02    0.11285188E-03       5.02366e-05                 0
   179.17    0.54076606E-02    0.94328640E-04       4.92788e-05                 0
   187.50    0.46848459E-02    0.87265040E-04       3.63548e-05                 0
   195.83    0.38899860E-02    0.76615626E-04       3.83088e-05                 0
   204.17    0.31854483E-02    0.67410838E-04       2.82605e-05                 0
   212.50    0.27605218E-02    0.60667483E-04       2.71414e-05                 0
   220.83    0.22313921E-02    0.52799710E-04       1.47816e-05                 0
   229.17    0.19605648E-02    0.47536910E-04       1.97968e-05                 0
   237.50    0.16237033E-02    0.40456714E-04         1.577e-05                 0
   245.83    0.14935259E-02    0.41250964E-04        7.6644e-06                 0

  ----   Z/W rapidity   ----

    -9.67         0.0000000         0.0000000                 0                 0
    -9.00         0.0000000         0.0000000                 0                 0
    -8.33         0.0000000         0.0000000                 0                 0
    -7.67         0.0000000         0.0000000                 0                 0
    -7.00         0.0000000         0.0000000                 0                 0
    -6.33         0.0000000         0.0000000                 0                 0
    -5.67         0.0000000         0.0000000                 0                 0
    -5.00    0.22113896E-01    0.33214814E-02       0.000434454                 0
    -4.33        0.72145721    0.39994824E-01         0.0370431                 0
    -3.67         2.4377489    0.58895842E-01         0.0384477                 0
    -3.00         3.5799886    0.47656213E-01         0.0185787                 0
    -2.33         3.4594676    0.26698040E-01                 0         0.0420729
    -1.67         3.2789034    0.16072302E-01                 0         0.0465701
    -1.00         3.4054532    0.13858115E-01                 0         0.0363357
    -0.33         3.4482602    0.13679375E-01                 0         0.0349783
     0.33         3.4699389    0.13896756E-01                 0         0.0367508
     1.00         3.6167098    0.16856746E-01                 0         0.0534128
     1.67         3.4041420    0.17472832E-01                 0         0.0551291
     2.33         3.6459073    0.28632856E-01                 0         0.0400861
     3.00         3.5654017    0.47314874E-01         0.0183225                 0
     3.67         2.4379930    0.58703309E-01          0.038422                 0
     4.33        0.72387545    0.39935864E-01         0.0373125                 0
     5.00    0.22149899E-01    0.33174341E-02       0.000445376                 0
     5.67         0.0000000         0.0000000                 0                 0
     6.33         0.0000000         0.0000000                 0                 0
     7.00         0.0000000         0.0000000                 0                 0
     7.67         0.0000000         0.0000000                 0                 0
     8.33         0.0000000         0.0000000                 0                 0
     9.00         0.0000000         0.0000000                 0                 0
     9.67         0.0000000         0.0000000                 0                 0

  ----   Q_ll Invaria   ----

    76.50         4.1280506    0.23710837E-01         0.0007322                 0
    77.50         5.1280199    0.32816104E-01         0.0071705                 0
    78.50         5.1511521    0.29901504E-01          0.088566                 0
    79.50         5.7397696    0.31399906E-01         0.0700795                 0
    80.50         7.9849882    0.49293478E-01         0.0145167                 0

  ----   l-/lep. pT     ----

     1.67         2.0547352    0.21707104E-01                 0          0.710713
     5.00         1.0287689        0.13385034                 0         0.0425012
     8.33        0.45754009    0.25586707E-01                 0          0.011708
    11.67        0.54670283    0.85917167E-02                 0        0.00342536
    15.00        0.44786613    0.60170166E-02        0.00438193                 0
    18.33        0.65968659    0.86872901E-02        0.00619817                 0
    21.67         1.4627062    0.20864308E-01         0.0385369                 0
    25.00         1.7271109    0.21923643E-01         0.0872016                 0
    28.33         3.0563802    0.43646671E-01         0.0548117                 0
    31.67         4.1868975    0.56723813E-01         0.0515601                 0
    35.00         5.1238271    0.70903250E-01          0.035819                 0
    38.33         2.7731932    0.94244488E-01         0.0083164                 0
    41.67         2.5231678    0.74306068E-01         0.0196692                 0
    45.00         1.3108337    0.12853272E-01         0.0170627                 0
    48.33        0.43565653    0.26661056E-02        0.00556549                 0
    51.67        0.25215026    0.15947347E-02        0.00339223                 0
    55.00        0.17528946    0.12296991E-02        0.00298715                 0
    58.33        0.12610220    0.99090350E-03        0.00248559                 0
    61.67    0.93423157E-01    0.79137998E-03        0.00190394                 0
    65.00    0.70522670E-01    0.66208657E-03        0.00151962                 0
    68.33    0.55403348E-01    0.56055839E-03         0.0013294                 0
    71.67    0.44129076E-01    0.48874173E-03        0.00113194                 0
    75.00    0.36027054E-01    0.42330401E-03        0.00100853                 0
    78.33    0.29258196E-01    0.38259075E-03       0.000881319                 0
    81.67    0.23418380E-01    0.32033098E-03       0.000693602                 0
    85.00    0.19860353E-01    0.28626112E-03       0.000632079                 0
    88.33    0.16579176E-01    0.25769244E-03       0.000539224                 0
    91.67    0.13957593E-01    0.23589773E-03       0.000476509                 0
    95.00    0.11762065E-01    0.20724385E-03       0.000433729                 0
    98.33    0.10242902E-01    0.19727916E-03       0.000376649                 0

  ----   l-/lep. eta    ----

    -9.67    0.55998723E-01    0.57669025E-03                 0         0.0221534
    -9.00    0.61772031E-01    0.69289855E-03                 0         0.0244614
    -8.33    0.67922366E-01    0.16768201E-02                 0         0.0258093
    -7.67    0.69901613E-01    0.20278392E-02                 0         0.0253082
    -7.00    0.93687317E-01    0.57920405E-02                 0         0.0182366
    -6.33        0.12547396    0.73651718E-02                 0         0.0104631
    -5.67        0.19226004    0.41405977E-01                 0        0.00549763
    -5.00        0.55986864    0.46348544E-01         0.0866404                 0
    -4.33         1.1232369    0.26879658E-01         0.0970032                 0
    -3.67         2.0588518    0.38982884E-01         0.0823029                 0
    -3.00         3.0394456    0.47559341E-01                 0         0.0114271
    -2.33         2.1922933    0.20316176E-01         0.0791248                 0
    -1.67         2.5096442    0.14041687E-01          0.014275                 0
    -1.00         3.1508020    0.15564964E-01                 0         0.0116767
    -0.33         3.3618142    0.15403196E-01                 0         0.0120598
     0.33         3.5069474    0.17988961E-01                 0         0.0216862
     1.00         3.1647503    0.17062144E-01                 0         0.0147597
     1.67         2.3862440    0.14417829E-01         0.0072362                 0
     2.33         2.2540700    0.24620116E-01         0.0464821                 0
     3.00         3.0479393    0.49557262E-01                 0         0.0106411
     3.67         2.0462203    0.39694821E-01         0.0821582                 0
     4.33         1.1223601    0.27806663E-01         0.0967973                 0
     5.00        0.56515433    0.50778335E-01         0.0887316                 0
     5.67        0.18250426    0.46017761E-01                 0        0.00757255
     6.33        0.12413168    0.84388783E-02                 0         0.0110915
     7.00    0.92521906E-01    0.64676847E-02                 0         0.0181523
     7.67    0.72403168E-01    0.26530699E-02                 0         0.0249232
     8.33    0.68225382E-01    0.17241638E-02                 0         0.0256472
     9.00    0.61777125E-01    0.69843108E-03                 0         0.0244499
