 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    1350.0000000000000     
 Renormalization scale              =    1350.0000000000000     
 ==================================
 NNLO QCD + NLO EW Cross-Section                                                                                                                                
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =   0.10500000000000000     
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =    8.4043800209102029E-002
 PDF set = CT14nnlo                                                    
 ======================================
 Z pole focus OFF
 Lower M limit for non-Zpole     =    1200.0000000000000     
 Upper M limit for non-Zpole     =    1500.0000000000000     
 ======================================
 Lepton-pair invariant mass minimum =    1200.0000000000000     
 Lepton-pair invariant mass maximum =    1500.0000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2000.0000000000000     
 Z rapidity maximum                 =    2000.0000000000000     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =     0.10000000000000001     
 Minimum pT for Observable Photon   =    10.000000000000000     
 Maximum eta for Observable Photon  =    2.5000000000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   ktal
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    20.000000000000000     
 Maximum eta for Observable Jets    =    4.5000000000000000     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =      2500000
 Requested relative precision (%)   =   0.10000000000000001     
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    1626.0000000000000     
 Random number seed                 =           13
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    0.00178108
 Integration Error (pb)      =    1.17506e-06
 PDF Error (pb)              +     0.0001039
                             -   0.000126123
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error       + pdf error       - pdf error

  ----   Z/W pT         ----

     5.00        -0.0002173       3.86657e-06       1.37004e-05       1.58945e-05
    15.00       0.000540834       3.64136e-06       3.11539e-05       3.79637e-05
    25.00       0.000305663       1.82465e-06        1.7319e-05         2.093e-05
    35.00       0.000205646       1.16198e-06       1.16057e-05       1.39584e-05
    45.00       0.000148806       8.24312e-07       8.32772e-06       9.95549e-06
    55.00       0.000113553       6.23073e-07       6.35971e-06       7.57117e-06
    65.00       8.96706e-05       4.98601e-07       5.02136e-06       5.95233e-06
    75.00       7.21205e-05       3.95522e-07       4.01495e-06       4.74543e-06
    85.00       6.00252e-05       3.27495e-07       3.34712e-06       3.94375e-06
    95.00       5.03622e-05       2.81652e-07       2.80759e-06       3.28597e-06
   105.00       4.28567e-05       2.24973e-07       2.40417e-06       2.80012e-06
   115.00       3.65508e-05       2.03128e-07       2.04263e-06       2.38343e-06
   125.00       3.22338e-05        1.8666e-07       1.80655e-06       2.10124e-06
   135.00       2.73996e-05       1.47017e-07       1.54891e-06       1.79439e-06
   145.00       2.44128e-05       8.63575e-08       1.40229e-06       1.62669e-06
   155.00       2.13432e-05       1.36258e-07       1.18628e-06       1.38091e-06
   165.00       1.90997e-05        1.0325e-07       1.08087e-06       1.23919e-06
   175.00       1.70042e-05       1.51008e-07       9.42873e-07       1.07528e-06
   185.00       1.52738e-05       8.63338e-08       8.56013e-07       9.73299e-07
