 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                =    47.000000000000000     
 Renormalization scale              =    47.000000000000000     
 ==================================
 NLO QCD + NLO EW Cross-Section with LO photon-induced Channel                                                                                                 
 ======================================
 EW input parameters: Gmu scheme
 Fermi constant (1/GeV^2)           =    1.1663700000000000E-005
 ======================================
 Lepton mass (GeV)                  =   0.10500000000000000     
 W mass (GeV)                       =    80.403000000000006     
 W width (GeV)                      =    2.1410000000000000     
 Z mass (GeV)                       =    91.187600000000003     
 Z width (GeV)                      =    2.4952000000000001     
 Top mass (GeV)                     =    172.90000000000001     
 Higgs mass (GeV)                   =    125.00000000000000     
 ======================================
 Strong coupling                    =   0.13578088398506777     
 PDF set = MRST2004qed                                                 
 ======================================
 Z pole focus OFF
 Lower M limit for non-Zpole     =    45.000000000000000     
 Upper M limit for non-Zpole     =    50.000000000000000     
 ======================================
 Lepton-pair invariant mass minimum =    45.000000000000000     
 Lepton-pair invariant mass maximum =    50.000000000000000     
 Transverse mass minimum            =    0.0000000000000000     
 Transverse mass maximum            =    100000.00000000000     
 Z pT minimum                       =    0.0000000000000000     
 Z pT maximum                       =    100000.00000000000     
 Z rapidity minimum                 =   -2000.0000000000000     
 Z rapidity maximum                 =    2000.0000000000000     
 Lepton pT minimum                  =    0.0000000000000000     
 Lepton pT maximum                  =    100000.00000000000     
 Anti-lepton pT minimum             =    0.0000000000000000     
 Anti-lepton pT maximum             =    100000.00000000000     
 Lepton eta absolute value?         =   T
 Lepton pseudorapidity minimum      =    0.0000000000000000     
 Lepton pseudorapidity maximum      =    100.00000000000000     
 Anti-lepton eta absolute value?    =   T
 Anti-lepton pseudorapidity minimum =    0.0000000000000000     
 Anti-lepton pseudorapidity maximum =    100.00000000000000     
 ======================================
 Photon Recombination Cone Size     =     0.10000000000000001     
 Minimum pT for Observable Photon   =    10.000000000000000     
 Maximum eta for Observable Photon  =    2.5000000000000000     
 Minimum Number of Photon           =             0
 Maximum Number of Photon           =             1
 ======================================
 Jet merging algorithm              =   ktal
 Jet algorithm cone size (deltaR)   =   0.40000000000000002     
 parton-parton Rsep (cone algo only)=    1.3000000000000000     
 Minimum pT for Observable Jets     =    20.000000000000000     
 Maximum eta for Observable Jets    =    4.5000000000000000     
 Minimum Number of Jets             =             0
 Maximum Number of Jets             =             2
 Leading jet pT minimum             =    0.0000000000000000     
 ======================================
 Lep-Anti-lep deltaR minimum        =    0.0000000000000000     
 Lep-Anti-lep deltaPhi minimum      =    0.0000000000000000     
 Lep-Anti-lep deltaPhi maximum      =    4.0000000000000000     
 Lep-Jet deltaR minimum             =    0.0000000000000000     
 Lep-Photon deltaR minimum          =    0.0000000000000000     
 ======================================
 Rapidity of Z cutoff for CS angles =    0.0000000000000000     
 
 ===========   VEGAS PARAMETERS   ========
 
 Maximum number of evaluations      =    200000000
 Actual number of evaluations       =      2500000
 Requested relative precision (%)   =    1.0000000000000000     
 Requested absolute precision       =    0.0000000000000000     
 Total integration time (sec)       =    518.00000000000000     
 Random number seed                 =           12
 
 ===========   RESULT    =================
 
 Sigma (pb)                  =    10.571937906544136
 Integration Error (pb)      =    3.7695013319626575E-002
 PDF Error (pb)              +             0
                             -      0.246753
 
 ===========   HISTOGRAMS    =================
      bin           weight    numerical error       + pdf error       - pdf error

  ----   Z/W pT         ----

     4.17         5.5001171    0.35462647E-01                 0           0.14912
    12.50         2.2596752    0.76362719E-02                 0         0.0398356
    20.83         1.0778154    0.48313010E-02                 0         0.0186455
    29.17        0.87183245    0.75447443E-02                 0        0.00773801
    37.50        0.36279875    0.30431242E-02                 0        0.00719261
    45.83        0.16596228    0.11362810E-02                 0        0.00537718
    54.17    0.99032425E-01    0.82049477E-03                 0        0.00372966
    62.50    0.64867479E-01    0.62779671E-03                 0         0.0028186
    70.83    0.43071322E-01    0.48749771E-03                 0          0.002105
    79.17    0.30267592E-01    0.38496714E-03                 0        0.00169906
    87.50    0.21823784E-01    0.30759720E-03                 0        0.00128155
    95.83    0.15498939E-01    0.24273707E-03                 0        0.00102296
   104.17    0.11839680E-01    0.21095914E-03                 0       0.000849418
   112.50    0.92248665E-02    0.18209283E-03                 0       0.000711211
   120.83    0.71391897E-02    0.15400384E-03                 0       0.000611058
   129.17    0.58549408E-02    0.13709610E-03                 0       0.000512886
   137.50    0.44956058E-02    0.11635579E-03                 0       0.000412427
   145.83    0.36728444E-02    0.10275351E-03                 0       0.000370624
   154.17    0.29341215E-02    0.85455541E-04                 0       0.000300306
   162.50    0.24995958E-02    0.83518072E-04                 0       0.000286873
   170.83    0.18774861E-02    0.67294991E-04                 0       0.000230882
   179.17    0.16097070E-02    0.60165391E-04                 0       0.000201126
   187.50    0.13637330E-02    0.52816184E-04                 0       0.000178488
   195.83    0.12062176E-02    0.50265489E-04                 0       0.000155568
   204.17    0.10147616E-02    0.42026717E-04                 0       0.000142085
   212.50    0.84561023E-03    0.38541038E-04                 0       0.000113547
   220.83    0.69264080E-03    0.32260211E-04                 0       9.90096e-05
   229.17    0.64382808E-03    0.31476205E-04                 0        9.4586e-05
   237.50    0.54077494E-03    0.28098893E-04                 0       8.25789e-05
   245.83    0.47360954E-03    0.26863578E-04                 0       7.54103e-05

  ----   Z/W rapidity   ----

    -9.67         0.0000000         0.0000000                 0                 0
    -9.00         0.0000000         0.0000000                 0                 0
    -8.33         0.0000000         0.0000000                 0                 0
    -7.67         0.0000000         0.0000000                 0                 0
    -7.00         0.0000000         0.0000000                 0                 0
    -6.33         0.0000000         0.0000000                 0                 0
    -5.67         0.0000000         0.0000000                 0                 0
    -5.00         0.0000000         0.0000000                 0                 0
    -4.33         0.0000000         0.0000000                 0                 0
    -3.67         0.0000000         0.0000000                 0                 0
    -3.00         0.0000000         0.0000000                 0                 0
    -2.33        0.31545322    0.71940547E-02                 0         0.0168729
    -1.67         1.4794328    0.88004070E-02                 0         0.0491559
    -1.00         1.7232878    0.94301603E-02                 0         0.0333091
    -0.33         1.7612990    0.91983489E-02                 0          0.024178
     0.33         1.7550367    0.10489211E-01                 0         0.0240752
     1.00         1.7191963    0.99784174E-02                 0         0.0331376
     1.67         1.4790848    0.10918069E-01                 0         0.0489974
     2.33        0.30922262    0.77894146E-02                 0         0.0165938
     3.00         0.0000000         0.0000000                 0                 0
     3.67         0.0000000         0.0000000                 0                 0
     4.33         0.0000000         0.0000000                 0                 0
     5.00         0.0000000         0.0000000                 0                 0
     5.67         0.0000000         0.0000000                 0                 0
     6.33         0.0000000         0.0000000                 0                 0
     7.00         0.0000000         0.0000000                 0                 0
     7.67         0.0000000         0.0000000                 0                 0
     8.33         0.0000000         0.0000000                 0                 0
     9.00         0.0000000         0.0000000                 0                 0
     9.67         0.0000000         0.0000000                 0                 0

  ----   Q_ll Invaria   ----

    45.50         2.2527688    0.17614431E-01                 0         0.0506534
    46.50         2.1514409    0.13257462E-01                 0         0.0498034
    47.50         2.0976426    0.15584754E-01                 0         0.0501594
    48.50         2.0690920    0.15144571E-01                 0         0.0493925
    49.50         1.9561152    0.12623050E-01                 0         0.0463463

  ----   l-/lep. pT     ----

     1.67         0.0000000         0.0000000                 0                 0
     5.00         0.0000000         0.0000000                 0                 0
     8.33    0.94499931E-02    0.45545214E-03                 0       0.000128154
    11.67        0.46899841    0.53968165E-02                 0        0.00542195
    15.00        0.64462541    0.44738559E-02                 0         0.0113979
    18.33         1.2368412    0.68209493E-02                 0         0.0230796
    21.67         3.6769949    0.37298150E-01                 0         0.0964336
    25.00         2.5285527    0.22908515E-01                 0         0.0680909
    28.33        0.79220496    0.46931281E-02                 0         0.0152952
    31.67        0.37307694    0.27560699E-02                 0        0.00748664
    35.00        0.22510426    0.23367921E-02                 0        0.00454218
    38.33        0.17108008    0.26379283E-02                 0        0.00283976
    41.67        0.14616248    0.28058738E-02                 0        0.00182231
    45.00        0.11953178    0.30985920E-02                 0         0.0010135
    48.33    0.44685821E-01    0.62964527E-03                 0        0.00135662
    51.67    0.28967309E-01    0.44386566E-03                 0        0.00112429
    55.00    0.20563008E-01    0.36291612E-03                 0       0.000901255
    58.33    0.14762542E-01    0.28685109E-03                 0         0.0006974
    61.67    0.11149345E-01    0.23936629E-03                 0       0.000565712
    65.00    0.85656444E-02    0.20203638E-03                 0       0.000487039
    68.33    0.66028184E-02    0.17803121E-03                 0        0.00039652
    71.67    0.57119994E-02    0.15922830E-03                 0       0.000356467
    75.00    0.44928063E-02    0.12963035E-03                 0       0.000304934
    78.33    0.39023989E-02    0.12576859E-03                 0       0.000265271
    81.67    0.33203350E-02    0.11034993E-03                 0       0.000224033
    85.00    0.31059992E-02    0.11029132E-03                 0       0.000227134
    88.33    0.23376617E-02    0.86399721E-04                 0       0.000184459
    91.67    0.21747562E-02    0.84581957E-04                 0       0.000174438
    95.00    0.18097850E-02    0.75026685E-04                 0       0.000144261
    98.33    0.17466142E-02    0.74926028E-04                 0       0.000131284

  ----   l-/lep. eta    ----

    -9.67         0.0000000         0.0000000                 0                 0
    -9.00         0.0000000         0.0000000                 0                 0
    -8.33         0.0000000         0.0000000                 0                 0
    -7.67         0.0000000         0.0000000                 0                 0
    -7.00         0.0000000         0.0000000                 0                 0
    -6.33         0.0000000         0.0000000                 0                 0
    -5.67         0.0000000         0.0000000                 0                 0
    -5.00         0.0000000         0.0000000                 0                 0
    -4.33         0.0000000         0.0000000                 0                 0
    -3.67         0.0000000         0.0000000                 0                 0
    -3.00         0.0000000         0.0000000                 0                 0
    -2.33        0.55145025    0.71689862E-02                 0         0.0211946
    -1.67         1.3046837    0.83834919E-02                 0         0.0387457
    -1.00         1.6666966    0.10153967E-01                 0         0.0353205
    -0.33         1.7604581    0.96053934E-02                 0         0.0282086
     0.33         1.7515063    0.99216487E-02                 0         0.0280446
     1.00         1.6606287    0.11032935E-01                 0         0.0353271
     1.67         1.3003367    0.11373827E-01                 0         0.0389555
     2.33        0.54719694    0.71228750E-02                 0         0.0209258
     3.00         0.0000000         0.0000000                 0                 0
     3.67         0.0000000         0.0000000                 0                 0
     4.33         0.0000000         0.0000000                 0                 0
     5.00         0.0000000         0.0000000                 0                 0
     5.67         0.0000000         0.0000000                 0                 0
     6.33         0.0000000         0.0000000                 0                 0
     7.00         0.0000000         0.0000000                 0                 0
     7.67         0.0000000         0.0000000                 0                 0
     8.33         0.0000000         0.0000000                 0                 0
     9.00         0.0000000         0.0000000                 0                 0
     9.67         0.0000000         0.0000000                 0                 0

  ----   l+/neu. pT     ----

     1.67         0.0000000         0.0000000                 0                 0
     5.00         0.0000000         0.0000000                 0                 0
     8.33    0.91561176E-02    0.46152822E-03                 0       8.77853e-05
    11.67        0.45145877    0.52415539E-02                 0        0.00391103
    15.00        0.63164406    0.42413780E-02                 0        0.00985174
